"Mun";"entrada/marco/202009.zip";"entrada/abril/202009.zip";"Diff";"Percent"
"MIRASSOL D'OESTE - MT";3982840,93;3974860,93;-7980,00;-0,20
"TUPA - SP";5938806,56;5885080,86;-53725,70;-0,90
"OURICANGAS - BA";1842219,92;1809161,92;-33058,00;-1,79
"SARANDI - PR";7291640,72;6888973,14;-402667,58;-5,52
"INHAPIM - MG";2812521,18;2809121,18;-3400,00;-0,12
"GUIRATINGA - MT";2253028,79;2233210,79;-19818,00;-0,88
"SAO GABRIEL DA CACHOEIRA - AM";5428040,99;5414710,99;-13330,00;-0,25
"ITAPORANGA D'AJUDA - SE";4936884,78;4921004,78;-15880,00;-0,32
"GUAPIARA - SP";2145320,68;2138040,68;-7280,00;-0,34
"BRAGANCA PAULISTA - SP";15744188,55;15214188,55;-530000,00;-3,37
"CERES - GO";4649065,11;4642534,11;-6531,00;-0,14
"CARAPICUIBA - SP";23975394,49;23953954,49;-21440,00;-0,09
"GUARUJA - SP";26926346,01;26918036,01;-8310,00;-0,03
"SANTAREM - PA";36269012,54;36199938,54;-69074,00;-0,19
"BAMBUI - MG";2563668,29;2540574,56;-23093,73;-0,90
"PASSO FUNDO - RS";17583633,49;15143448,31;-2440185,18;-13,88
"JOAO PESSOA - PB";177745449,80;92044990,22;-85700459,58;-48,22
"SANTO CRISTO - RS";1668733,46;1657005,62;-11727,84;-0,70
"LAGOA DO TOCANTINS - TO";1001664,81;997772,81;-3892,00;-0,39
"ARRAIAS - TO";1675606,29;1672156,29;-3450,00;-0,21
"CAMBUI - MG";2951801,83;2939565,97;-12235,86;-0,41
"CRUZ ALTA - RS";6984551,68;6308779,70;-675771,98;-9,68
"ROLANTE - RS";2875133,41;2815981,47;-59151,94;-2,06
"CARIACICA - ES";26616559,68;26610359,68;-6200,00;-0,02
"NOVA VENECIA - ES";6219311,38;6212651,38;-6660,00;-0,11
"MACAU - RN";4256520,65;4253192,65;-3328,00;-0,08
"GAUCHA DO NORTE - MT";1291932,44;1283992,44;-7940,00;-0,61
"SAO LUIS - MA";255492913,14;129801147,05;-125691766,09;-49,20
"MARTINHO CAMPOS - MG";1744453,94;1732053,94;-12400,00;-0,71
"ESMERALDAS - MG";6018171,13;6003271,13;-14900,00;-0,25
"PEDRO AFONSO - TO";1643094,13;1632123,13;-10971,00;-0,67
"EIRUNEPE - AM";4534953,30;4453921,30;-81032,00;-1,79
"CACHOEIRO DE ITAPEMIRIM - ES";17223690,18;16779839,23;-443850,95;-2,58
"PANORAMA - SP";1589813,60;1571421,60;-18392,00;-1,16
"PALMITINHO - RS";1003990,34;994047,86;-9942,48;-0,99
"NAO-ME-TOQUE - RS";2052604,31;2043077,96;-9526,35;-0,46
"ITANAGRA - BA";1668989,64;1665699,64;-3290,00;-0,20
"ALEGRETE - RS";6906095,41;6662831,11;-243264,30;-3,52
"SAO FRANCISCO - MG";4720123,13;4708075,13;-12048,00;-0,26
"PINHALAO - PR";889291,74;876760,74;-12531,00;-1,41
"SOROCABA - SP";43757874,12;43449026,47;-308847,65;-0,71
"ITAPURANGA - GO";2840917,11;2828280,31;-12636,80;-0,44
"PORTO GRANDE - AP";2611156,81;2609606,81;-1550,00;-0,06
"QUERENCIA - MT";3602893,41;3592093,41;-10800,00;-0,30
"FEIRA DE SANTANA - BA";46045712,72;45887261,50;-158451,22;-0,34
"COLINAS DO TOCANTINS - TO";4750202,83;4723191,83;-27011,00;-0,57
"ITAPERUCU - PR";2710877,77;2699777,77;-11100,00;-0,41
"RIACHUELO - SE";1537989,24;1533479,24;-4510,00;-0,29
"PUREZA - RN";1434681,69;1431353,69;-3328,00;-0,23
"CANDEAL - BA";1163915,45;1133699,85;-30215,60;-2,60
"NOSSA SENHORA DOS REMEDIOS - PI";1415834,87;1383941,67;-31893,20;-2,25
"VARZEA PAULISTA - SP";8165757,17;8153755,17;-12002,00;-0,15
"BREJETUBA - ES";1724327,13;1716067,13;-8260,00;-0,48
"BARBACENA - MG";15187428,53;15179837,53;-7591,00;-0,05
"BENTO GONCALVES - RS";13033115,21;13026855,21;-6260,00;-0,05
"IJUI - RS";9499563,70;8590160,40;-909403,30;-9,57
"TANGARA DA SERRA - MT";15219924,77;15192824,77;-27100,00;-0,18
"VIRADOURO - SP";2183623,74;2168023,74;-15600,00;-0,71
"CARUARU - PE";31308515,51;31182764,91;-125750,60;-0,40
"MONTES CLAROS - MG";49326798,71;49302806,71;-23992,00;-0,05
"DIVISA NOVA - MG";905678,75;887726,75;-17952,00;-1,98
"MARI - PB";2866294,34;2862402,34;-3892,00;-0,14
"ILHEUS - BA";19416252,48;19297670,65;-118581,83;-0,61
"IMPERATRIZ - MA";34190705,07;34049783,01;-140922,06;-0,41
"PARECI NOVO - RS";737191,96;731960,96;-5231,00;-0,71
"BOA VISTA - RR";102082259,16;74477408,51;-27604850,65;-27,04
"JACANA - RN";1102876,78;1099548,78;-3328,00;-0,30
"ARARI - MA";4695740,30;4692412,30;-3328,00;-0,07
"PALHOCA - SC";14064918,85;14428982,85;364064,00;2,59
"PARANA - TO";1498672,51;1486282,51;-12390,00;-0,83
"BAGE - RS";10048805,90;9744868,88;-303937,02;-3,02
"PACO DO LUMIAR - MA";15475143,19;15446893,19;-28250,00;-0,18
"PENDENCIAS - RN";2171683,87;2125461,07;-46222,80;-2,13
"BARRA DO BUGRES - MT";4806939,85;4785759,85;-21180,00;-0,44
"SAO JERONIMO - RS";2568756,99;2460956,99;-107800,00;-4,20
"PENAPOLIS - SP";6448522,99;6445402,99;-3120,00;-0,05
"VILA VELHA - ES";35248861,52;35025147,39;-223714,13;-0,63
"RIO PARDO - RS";3922737,52;3900984,32;-21753,20;-0,55
"BRASILIA DE MINAS - MG";5060818,88;5042026,88;-18792,00;-0,37
"JULIO DE CASTILHOS - RS";2258634,38;2251556,61;-7077,77;-0,31
"CURURUPU - MA";3968353,88;3930459,15;-37894,73;-0,95
"NOVA SANTA RITA - RS";3042401,61;3032441,61;-9960,00;-0,33
"SANTO ANTONIO DA PATRULHA - RS";3814358,53;3761978,06;-52380,47;-1,37
"PENHA - SC";3131973,50;3101401,50;-30572,00;-0,98
"SAO BERNARDO - MA";4801970,05;4774638,05;-27332,00;-0,57
"ABRE CAMPO - MG";1799269,14;1786789,15;-12479,99;-0,69
"PORTO VELHO - RO";102501417,17;52231723,57;-50269693,60;-49,04
"SANTANA DOS MONTES - MG";816265,96;810745,96;-5520,00;-0,68
"SAO VICENTE - SP";26486647,66;26478847,66;-7800,00;-0,03
"CUNHA PORA - SC";1375058,20;1369867,04;-5191,16;-0,38
"BOQUEIRAO DO LEAO - RS";1032931,93;1019331,93;-13600,00;-1,32
"SENHORA DE OLIVEIRA - MG";902634,88;887102,88;-15532,00;-1,72
"CANINDE - CE";9289430,77;9267590,77;-21840,00;-0,24
"PRAIA NORTE - TO";1412459,19;1400471,19;-11988,00;-0,85
"FLORIANOPOLIS - SC";148957798,11;42838787,11;-106119011,00;-71,24
"CAAPIRANGA - AM";3291805,68;3258598,08;-33207,60;-1,01
"TRES PASSOS - RS";2751799,16;2640814,92;-110984,24;-4,03
"SANTA TEREZINHA - MT";1272664,47;1264764,47;-7900,00;-0,62
"NEOPOLIS - SE";2387215,83;2385205,83;-2010,00;-0,08
"HIDROLANDIA - GO";2564524,13;2548192,53;-16331,60;-0,64
"ITAPEMA - SC";5709588,48;5684328,48;-25260,00;-0,44
"PONTA GROSSA - PR";22697895,83;21775241,25;-922654,58;-4,06
"JUINA - MT";6380911,26;6334487,26;-46424,00;-0,73
"SEBERI - RS";1353141,99;1324270,27;-28871,72;-2,13
"SAO JOSE DE RIBAMAR - MA";21146854,77;21128311,97;-18542,80;-0,09
"LAGUNA - SC";4604314,69;4589657,49;-14657,20;-0,32
"TUPANCIRETA - RS";2463673,57;2442792,22;-20881,35;-0,85
"CAREIRO DA VARZEA - AM";3687800,63;3684400,63;-3400,00;-0,09
"SANTANA DO LIVRAMENTO - RS";7436249,37;7405719,37;-30530,00;-0,41
"ARACAJU - SE";153887166,95;69322438,73;-84564728,22;-54,95
"IBIPORA - PR";5443683,82;5422543,82;-21140,00;-0,39
"APARECIDA DE GOIANIA - GO";55290233,23;55136753,23;-153480,00;-0,28
"LORETO - MA";2102896,83;2093056,83;-9840,00;-0,47
"ANDRADINA - SP";4971273,71;4874883,11;-96390,60;-1,94
"ALTEROSA - MG";1729974,13;1697882,13;-32092,00;-1,86
"SAO JOSE DO HERVAL - RS";655349,35;654262,14;-1087,21;-0,17
"BELO ORIENTE - MG";2965733,80;2942061,80;-23672,00;-0,80
"LUCAS DO RIO VERDE - MT";9023900,58;9007820,58;-16080,00;-0,18
"TRACUATEUA - PA";4414870,67;4338351,47;-76519,20;-1,73
"PROPRIA - SE";3618292,15;3615342,15;-2950,00;-0,08
"CANDELARIA - RS";3675944,38;3668024,38;-7920,00;-0,22
"CABO FRIO - RJ";43872138,80;43866468,80;-5670,00;-0,01
"PONTE ALTA DO TOCANTINS - TO";1073577,09;1061577,09;-12000,00;-1,12
"SIQUEIRA CAMPOS - PR";2189921,53;2184570,53;-5351,00;-0,24
"GUARAI - TO";3023172,12;3011801,12;-11371,00;-0,38
"IBIRAIARAS - RS";899133,41;896033,41;-3100,00;-0,34
"NONOAI - RS";1425246,70;1403858,70;-21388,00;-1,50
"RIBEIRAO DAS NEVES - MG";22937346,28;22920926,28;-16420,00;-0,07
"CIDADE OCIDENTAL - GO";6552522,01;6546422,01;-6100,00;-0,09
"ARAGUATINS - TO";4621030,12;4588970,12;-32060,00;-0,69
"CANDIDO GODOI - RS";865595,81;862105,89;-3489,92;-0,40
"CARATINGA - MG";9102004,74;9086333,74;-15671,00;-0,17
"SERRA - ES";42603752,40;42599462,40;-4290,00;-0,01
"MURIAE - MG";10681187,73;10460326,54;-220861,19;-2,07
"SANTO ANGELO - RS";6953135,55;6722043,67;-231091,88;-3,32
"PENALVA - MA";5088122,65;5080382,65;-7740,00;-0,15
"CONCEICAO DO COITE - BA";6259423,86;6148962,57;-110461,29;-1,76
"FRANCA - SP";19978903,66;19467641,94;-511261,72;-2,56
"COLATINA - ES";18949864,47;18893122,25;-56742,22;-0,30
"GUARABIRA - PB";6362797,30;6343485,30;-19312,00;-0,30
"ITAPECURU MIRIM - MA";8755023,13;8751131,13;-3892,00;-0,04
"CONSELHEIRO LAFAIETE - MG";11365921,09;11301641,09;-64280,00;-0,57
"SAO JOSE DOS PINHAIS - PR";23893236,37;23879556,37;-13680,00;-0,06
"QUARTO CENTENARIO - PR";869400,88;864149,88;-5251,00;-0,60
"ELISIO MEDRADO - BA";1328980,78;1299064,38;-29916,40;-2,25
"ACEGUA - RS";1003464,21;1001235,92;-2228,29;-0,22
"PARAISO DO NORTE - PR";1672673,36;1647781,36;-24892,00;-1,49
"CAMACARI - BA";23654705,24;23513037,64;-141667,60;-0,60
"VALINHOS - SP";11164163,06;11132259,06;-31904,00;-0,29
"SAO LOURENCO DA MATA - PE";9652030,61;9606030,61;-46000,00;-0,48
"SAO MIGUEL DO OESTE - SC";4138411,18;4130391,18;-8020,00;-0,19
"BUENO BRANDAO - MG";1235164,02;1227035,30;-8128,72;-0,66
"NOVA XAVANTINA - MT";3134333,70;3108223,70;-26110,00;-0,83
"SANTO ANTONIO DE JESUS - BA";10199347,04;10063226,88;-136120,16;-1,33
"GUARACIABA DO NORTE - CE";5932478,63;5854799,83;-77678,80;-1,31
"CARVALHOS - MG";779570,58;755502,58;-24068,00;-3,09
"VISCONDE DO RIO BRANCO - MG";3848511,83;3745239,24;-103272,59;-2,68
"VALENCA - BA";9184399,50;9028791,71;-155607,79;-1,69
"IMBITUVA - PR";3034575,39;3032575,39;-2000,00;-0,07
"LUIS DOMINGUES - MA";1337333,86;1330665,86;-6668,00;-0,50
"JABOTI - PR";856074,54;845314,54;-10760,00;-1,26
"MATINHOS - PR";3110812,45;3087292,45;-23520,00;-0,76
"TORRES - RS";3448448,00;3417516,00;-30932,00;-0,90
"NORTELANDIA - MT";1062312,55;1056652,55;-5660,00;-0,53
"SAPUCAIA DO SUL - RS";14063297,57;14045517,57;-17780,00;-0,13
"CURITIBA - PR";420330524,47;187110628,46;-233219896,01;-55,48
"RIO VERDE - GO";21887439,09;21829547,09;-57892,00;-0,26
"IBITIURA DE MINAS - MG";789158,29;766910,29;-22248,00;-2,82
"SANTANA - AP";16925120,12;16913720,12;-11400,00;-0,07
"CAMPO NOVO DE RONDONIA - RO";1673398,36;1668918,36;-4480,00;-0,27
"ARACATUBA - SP";17273171,82;15303935,04;-1969236,78;-11,40
"POA - SP";8916856,33;8892796,33;-24060,00;-0,27
"ARAPUTANGA - MT";2615638,34;2595907,34;-19731,00;-0,75
"DIVINOLANDIA - SP";1342386,13;1216944,87;-125441,26;-9,34
"BARCELOS - AM";3641139,90;3602621,90;-38518,00;-1,06
"CARANGOLA - MG";3665583,78;3326906,50;-338677,28;-9,24
"AMAPORA - PR";909563,02;895051,02;-14512,00;-1,60
"CACHOEIRINHA - RS";10098393,53;10064353,53;-34040,00;-0,34
"RUBIATABA - GO";2504472,20;2494194,20;-10278,00;-0,41
"NOVA TEBAS - PR";1159097,78;1155417,78;-3680,00;-0,32
"GUARAMIRIM - SC";4459692,82;4457272,82;-2420,00;-0,05
"CANOAS - RS";38577590,21;38531925,81;-45664,40;-0,12
"NOVA GRANADA - SP";2001785,48;1984394,42;-17391,06;-0,87
"ARAPONGAS - PR";9276578,85;9191926,01;-84652,84;-0,91
"TERESINA - PI";179544161,05;114979742,77;-64564418,28;-35,96
"BARRA DO GARCAS - MT";9450690,95;9412142,95;-38548,00;-0,41
"FRANCISCO SA - MG";2990163,01;2970307,01;-19856,00;-0,66
"CAMPO GRANDE - MS";163143304,41;105721262,24;-57422042,17;-35,20
"MIRACEMA DO TOCANTINS - TO";2577043,93;2574592,93;-2451,00;-0,10
"BICAS - MG";1584462,85;1576651,66;-7811,19;-0,49
"CATUIPE - RS";1357106,33;1334554,33;-22552,00;-1,66
"BENEDITO LEITE - MA";1010113,64;1003482,64;-6631,00;-0,66
"SERAFINA CORREA - RS";1994689,70;1992289,70;-2400,00;-0,12
"ALTA FLORESTA - MT";7148686,60;7134826,60;-13860,00;-0,19
"IBIAI - MG";1015944,29;1011924,29;-4020,00;-0,40
"GRAVATAI - RS";25480355,06;25462443,06;-17912,00;-0,07
"TOLEDO - PR";11566594,92;11224415,09;-342179,83;-2,96
"JUARA - MT";5101164,54;5088754,54;-12410,00;-0,24
"MIRANORTE - TO";1786014,48;1782122,48;-3892,00;-0,22
"OSASCO - SP";41571632,23;41419988,70;-151643,53;-0,36
"ABAETE - MG";2559151,12;2534799,12;-24352,00;-0,95
"CAJATI - SP";3687563,44;3668483,44;-19080,00;-0,52
"CIDREIRA - RS";2524138,24;2489584,24;-34554,00;-1,37
"RONDONOPOLIS - MT";32537569,53;32508217,53;-29352,00;-0,09
"SANTA BARBARA DO TUGURIO - MG";783271,62;777080,62;-6191,00;-0,79
"EMBU - SP";19266793,50;19117949,50;-148844,00;-0,77
"APICUM-ACU - MA";2874890,04;2858170,04;-16720,00;-0,58
"VINHEDO - SP";6670356,49;6660234,49;-10122,00;-0,15
"COTIA - SP";14331355,89;14304835,89;-26520,00;-0,19
"MORRINHOS DO SUL - RS";685464,97;668826,17;-16638,80;-2,43
"BARRACAO - RS";865301,37;854953,37;-10348,00;-1,20
"MACAPA - AP";86047568,53;50634552,92;-35413015,61;-41,16
"ALFENAS - MG";15454591,22;15436571,22;-18020,00;-0,12
"TOMAZINA - PR";1145759,27;1143179,27;-2580,00;-0,23
"MARINGA - PR";46867820,86;46215893,67;-651927,19;-1,39
"PALMEIRAS DE GOIAS - GO";3471036,75;3024636,75;-446400,00;-12,86
"ENCRUZILHADA DO SUL - RS";2903063,08;2870723,16;-32339,92;-1,11
"CAJAMAR - SP";6354992,52;6339260,52;-15732,00;-0,25
"CANDIOTA - RS";1450418,12;1429082,52;-21335,60;-1,47
"VALENTE - BA";3676673,12;3650721,12;-25952,00;-0,71
"BRUMADO - BA";8337815,76;8295040,96;-42774,80;-0,51
"IBIRUBA - RS";2271894,83;2268877,43;-3017,40;-0,13
"ALTO DO RODRIGUES - RN";5514264,50;5510936,50;-3328,00;-0,06
"PAULO LOPES - SC";1083840,09;1063348,49;-20491,60;-1,89
"DIADEMA - SP";30578639,37;30280301,37;-298338,00;-0,98
"ARVOREZINHA - RS";1245636,22;1243611,64;-2024,58;-0,16
"BURITI BRAVO - MA";3794014,55;3779374,55;-14640,00;-0,39
"PARAISO DO TOCANTINS - TO";5224445,02;5212434,02;-12011,00;-0,23
"GOVERNADOR VALADARES - MG";32345807,66;32320095,66;-25712,00;-0,08
"SANTA MARIANA - PR";1493091,38;1454227,14;-38864,24;-2,60
"ALTO PARANA - PR";1673831,71;1662043,71;-11788,00;-0,70
"ALAGOINHAS - BA";16642631,91;16596371,91;-46260,00;-0,28
"ELIAS FAUSTO - SP";2146885,60;2136745,60;-10140,00;-0,47
"UBIRATA - PR";3146739,63;3141839,63;-4900,00;-0,16
"SIMAO DIAS - SE";5225182,48;5214652,48;-10530,00;-0,20
"LAGOA DA PRATA - MG";4462051,62;4455121,72;-6929,90;-0,16
"SAO JOAQUIM DE BICAS - MG";4230982,43;4209810,43;-21172,00;-0,50
"RODEIO BONITO - RS";875090,32;862577,02;-12513,30;-1,43
"SAO VICENTE DO SUL - RS";992004,93;988112,93;-3892,00;-0,39
"SETE BARRAS - SP";1704230,35;1684958,35;-19272,00;-1,13
"COLIDER - MT";4713993,85;4698351,85;-15642,00;-0,33
"CERRO LARGO - RS";1558405,87;1555510,53;-2895,34;-0,19
"NOVO HAMBURGO - RS";31556796,50;31473360,50;-83436,00;-0,26
"ESTANCIA - SE";8421344,34;8380084,34;-41260,00;-0,49
"GLORINHA - RS";1009009,69;986457,69;-22552,00;-2,24
"JEQUITINHONHA - MG";3281768,85;3262556,85;-19212,00;-0,59
"PACARAIMA - RR";2475179,49;2463329,49;-11850,00;-0,48
"JAU - SP";15912692,82;14858926,62;-1053766,20;-6,62
"ALTO PARAGUAI - MT";1567679,73;1558179,73;-9500,00;-0,61
"MOREIRA SALES - PR";1458077,16;1452306,16;-5771,00;-0,40
"CAXAMBU - MG";2892110,18;2877522,18;-14588,00;-0,50
"ARROIO GRANDE - RS";2248434,07;2237934,70;-10499,37;-0,47
"ARAUCARIA - PR";11700710,23;11672950,23;-27760,00;-0,24
"CAPAO DA CANOA - RS";5097760,39;5084545,68;-13214,71;-0,26
"PINHAO - PR";3480276,15;3443328,55;-36947,60;-1,06
"RECIFE - PE";362954326,82;128831691,16;-234122635,66;-64,50
"RIO BRANCO - AC";90026628,55;48322538,19;-41704090,36;-46,32
"CARLOS BARBOSA - RS";2586544,50;2573844,50;-12700,00;-0,49
"SAO JOAO DO CAIUA - PR";845007,64;829195,64;-15812,00;-1,87
"JABOTICABA - RS";753312,52;745471,46;-7841,06;-1,04
"POCO VERDE - SE";2639835,71;2637305,71;-2530,00;-0,10
"CHAPECO - SC";27616664,82;27603664,82;-13000,00;-0,05
"VITORIA - ES";145199582,21;39958616,42;-105240965,79;-72,48
"SAO PAULO - SP";1675239956,66;845855893,85;-829384062,81;-49,51
"CAXIAS - MA";26254251,08;26243403,08;-10848,00;-0,04
"MARAPANIM - PA";3554007,63;3534575,63;-19432,00;-0,55
"TRES PONTAS - MG";5968769,68;5917869,68;-50900,00;-0,85
"JURANDA - PR";1026754,47;1023434,47;-3320,00;-0,32
"FREDERICO WESTPHALEN - RS";3362820,57;3284437,24;-78383,33;-2,33
"VILA RICA - MT";3777859,86;3755559,86;-22300,00;-0,59
"DOM PEDRITO - RS";3564508,53;3524621,88;-39886,65;-1,12
"CASTRO - PR";6816687,89;6776547,89;-40140,00;-0,59
"VENANCIO AIRES - RS";7546556,43;7542916,43;-3640,00;-0,05
"MOSTARDAS - RS";1340508,46;1339630,95;-877,51;-0,07
"ALEM PARAIBA - MG";3299489,90;3273542,44;-25947,46;-0,79
"MARAU - RS";3826642,22;3820554,29;-6087,93;-0,16
"GUARAPUAVA - PR";13551874,95;13243219,70;-308655,25;-2,28
"AMAPA - AP";1277134,83;1263974,83;-13160,00;-1,03
"TABOAO DA SERRA - SP";19497573,07;19315131,07;-182442,00;-0,94
"SAO MIGUEL DO ARAGUAIA - GO";2692826,96;2688986,96;-3840,00;-0,14
"IRATI - PR";5174408,38;4993344,03;-181064,35;-3,50
"TUPARENDI - RS";968179,37;964627,48;-3551,89;-0,37
"SAO PEDRO DO IGUACU - PR";902899,06;897148,06;-5751,00;-0,64
"CALDAS NOVAS - GO";8824565,60;8811657,60;-12908,00;-0,15
"BATAGUASSU - MS";2561398,43;2553442,79;-7955,64;-0,31
"PERUIBE - SP";6083355,10;6070707,10;-12648,00;-0,21
"SAO JOSE DOS CAMPOS - SP";49400492,62;49287643,51;-112849,11;-0,23
"QUIJINGUE - BA";3743908,45;3702547,65;-41360,80;-1,10
"PEDRO OSORIO - RS";966538,33;960332,78;-6205,55;-0,64
"LONDRINA - PR";54552319,66;54444428,66;-107891,00;-0,20
"CAMPO FORMOSO - BA";8022306,06;7995576,86;-26729,20;-0,33
"ITAJUBA - MG";11202483,49;11186872,49;-15611,00;-0,14
"SANTA RITA DO TOCANTINS - TO";655370,56;649879,56;-5491,00;-0,84
"TARAUACA - AC";4836495,52;4799445,52;-37050,00;-0,77
"JABOATAO DOS GUARARAPES - PE";48946311,38;48671957,36;-274354,02;-0,56
"JUSCIMEIRA - MT";1794582,55;1783834,55;-10748,00;-0,60
"VALPARAISO DE GOIAS - GO";15561212,94;15539912,94;-21300,00;-0,14
"CLAUDIA - MT";1979148,89;1955588,89;-23560,00;-1,19
"RIO BRANCO - MT";1005647,08;1000467,08;-5180,00;-0,52
"MONTE ALEGRE - PA";7334667,26;7300824,46;-33842,80;-0,46
"QUARAI - RS";2578467,97;2558125,97;-20342,00;-0,79
"MOJU - PA";9885541,89;9865113,89;-20428,00;-0,21
"SAO JOAO DAS MISSOES - MG";1456650,73;1449410,73;-7240,00;-0,50
"BOCA DO ACRE - AM";4767220,60;4761840,60;-5380,00;-0,11
"VERA CRUZ - RS";2550951,78;2548641,75;-2310,03;-0,09
"CAMBE - PR";8646273,83;8621641,08;-24632,75;-0,28
"ROSARIO DO CATETE - SE";2436741,12;2430411,12;-6330,00;-0,26
"ARROIO DO SAL - RS";1120039,38;1090483,38;-29556,00;-2,64
"ESPIRITO SANTO - RN";1436520,75;1407913,95;-28606,80;-1,99
"PAULISTA - PE";21182638,93;20973475,02;-209163,91;-0,99
"JENIPAPO DOS VIEIRAS - MA";2744914,62;2741624,62;-3290,00;-0,12
"TEFE - AM";9441010,85;9423718,85;-17292,00;-0,18
"GUARANI DE GOIAS - GO";871751,52;838469,92;-33281,60;-3,82
"BRAGANCA - PA";13354483,55;12782107,90;-572375,65;-4,29
"DIAMANTINO - MT";4393406,05;4373755,05;-19651,00;-0,45
"GUARULHOS - SP";81978530,73;81721062,27;-257468,46;-0,31
"PORTO NACIONAL - TO";6873016,29;6797885,29;-75131,00;-1,09
"MONTENEGRO - RS";5691995,83;5431465,50;-260530,33;-4,58
"CAUCAIA - CE";31112423,07;31107903,07;-4520,00;-0,01
"LEOPOLDINA - MG";4661459,11;4504231,43;-157227,68;-3,37
"SANTA MARIA - RS";17900771,64;17748041,28;-152730,36;-0,85
"IBAITI - PR";3179056,15;3170376,15;-8680,00;-0,27
"COLMEIA - TO";1482858,25;1471647,25;-11211,00;-0,76
"AGUA LIMPA - GO";650037,03;634057,83;-15979,20;-2,46
"ESTADO - ES";338271099,84;444269082,93;105997983,09;31,34
"ESTADO - DF";155813469,88;285287718,57;129474248,69;83,10
"TURVO - PR";1901027,85;1897615,97;-3411,88;-0,18
"PACATUBA - CE";7348117,40;7344617,40;-3500,00;-0,05
"ESTADO - CE";609755177,19;807466033,94;197710856,75;32,42
"ITAPECERICA DA SERRA - SP";12227179,20;12223749,20;-3430,00;-0,03
"ACAILANDIA - MA";15051686,92;15038106,92;-13580,00;-0,09
"GOIANIRA - GO";4863591,84;4788719,84;-74872,00;-1,54
"ESTADO - BA";957331747,37;1246824419,54;289492672,17;30,24
"ESTADO - AC";221450796,26;263196276,62;41745480,36;18,85
"NOVA OLINDA - TO";1610178,66;1602167,66;-8011,00;-0,50
"PEREIRA BARRETO - SP";2919258,08;2907850,08;-11408,00;-0,39
"ESTADO - AM";356818086,07;454695623,59;97877537,52;27,43
"ESTADO - AL";311693108,18;380941464,03;69248355,85;22,22
"ESTADO - AP";212196380,43;247635506,04;35439125,61;16,70
"CRISSIUMAL - RS";1648780,46;1637603,47;-11176,99;-0,68
"SAPIRANGA - RS";7406924,61;7364301,97;-42622,64;-0,58
"OSORIO - RS";7073284,60;6978544,60;-94740,00;-1,34
"MATUPA - MT";3015023,87;2997483,87;-17540,00;-0,58
"BURITINOPOLIS - GO";828003,80;804698,20;-23305,60;-2,81
