"Mun";"entrada/marco/201807.zip";"entrada/abril/201807.zip";"Diff";"Percent"
"GANDU - BA";3576564,33;3572672,33;-3892,00;-0,11
"ITIUBA - BA";4705711,78;4690711,78;-15000,00;-0,32
"IBITIARA - BA";1867751,46;1852751,46;-15000,00;-0,80
"ASSIS CHATEAUBRIAND - PR";3567663,22;3537663,22;-30000,00;-0,84
"PALHOCA - SC";8849033,82;8830137,82;-18896,00;-0,21
"SANTA BRANCA - SP";1669420,35;1666092,35;-3328,00;-0,20
"POUSO ALTO - MG";954998,73;948138,73;-6860,00;-0,72
"SAO DESIDERIO - BA";5135565,86;5133114,86;-2451,00;-0,05
"CAMPANHA - MG";1635700,47;1631224,47;-4476,00;-0,27
"PARANA - TO";1603095,62;1590095,62;-13000,00;-0,81
"BACURITUBA - MA";1303845,10;1300665,10;-3180,00;-0,24
"UBERABA - MG";19574406,15;19537758,15;-36648,00;-0,19
"BAGE - RS";7115243,48;6758558,30;-356685,18;-5,01
"PACO DO LUMIAR - MA";15063993,97;15050293,97;-13700,00;-0,09
"MORRO DO PILAR - MG";975132,66;969472,66;-5660,00;-0,58
"SALTO DA DIVISA - MG";1079699,03;1076319,03;-3380,00;-0,31
"SAO JERONIMO - RS";2599726,40;2476222,58;-123503,82;-4,75
"SERROLANDIA - BA";1912224,60;1908332,60;-3892,00;-0,20
"CIPO - BA";2524817,92;2520017,92;-4800,00;-0,19
"VILA VELHA - ES";15294611,58;15096149,36;-198462,22;-1,30
"CIANORTE - PR";6867156,18;6856608,18;-10548,00;-0,15
"SALGADO - SE";4173678,73;4158678,73;-15000,00;-0,36
"ALMIRANTE TAMANDARE - PR";6718219,16;6708548,16;-9671,00;-0,14
"RIO PARDO - RS";3211689,41;3210969,41;-720,00;-0,02
"BRASILIA DE MINAS - MG";4490999,19;4464129,19;-26870,00;-0,60
"ESPLANADA - BA";5749774,48;5729025,06;-20749,42;-0,36
"MANHUACU - MG";7605094,06;7600184,06;-4910,00;-0,06
"ANGATUBA - SP";2549796,67;2547345,67;-2451,00;-0,10
"CHAVANTES - SP";1547685,26;1542638,00;-5047,26;-0,33
"JATEI - MS";984164,40;982841,40;-1323,00;-0,13
"MATO RICO - PR";984372,22;981044,22;-3328,00;-0,34
"VITORIA DA CONQUISTA - BA";26514484,54;26489186,54;-25298,00;-0,10
"SANTO ANTONIO DA PATRULHA - RS";2763297,94;2762622,94;-675,00;-0,02
"PARAIBUNA - SP";2478573,87;2463573,87;-15000,00;-0,61
"NISIA FLORESTA - RN";3705259,36;3667659,36;-37600,00;-1,01
"CEREJEIRAS - RO";1595996,69;1592668,69;-3328,00;-0,21
"CORREGO NOVO - MG";874545,50;870135,50;-4410,00;-0,50
"JORDANIA - MG";1637738,74;1626180,74;-11558,00;-0,71
"CONCEICAO DO ARAGUAIA - PA";5511085,81;5474464,81;-36621,00;-0,66
"ARCOS - MG";3168893,77;3155893,77;-13000,00;-0,41
"PORTO VELHO - RO";93556847,89;52947640,31;-40609207,58;-43,41
"GOIAS - GO";2811421,82;2805642,82;-5779,00;-0,21
"PARACATU - MG";8579598,13;8555778,13;-23820,00;-0,28
"SAO VICENTE - SP";14277418,05;14246846,05;-30572,00;-0,21
"CUNHA PORA - SC";1296211,18;1289589,02;-6622,16;-0,51
"LUZIANIA - GO";12975623,47;12962933,47;-12690,00;-0,10
"DISTRITO ESTADUAL DE FERNANDO DE NORONHA - PE";10056,00;3400,00;-6656,00;-66,19
"MOMBACA - CE";6899886,67;6892102,67;-7784,00;-0,11
"SAO GABRIEL - BA";3419352,70;3415460,70;-3892,00;-0,11
"PAU D'ARCO - PA";1464119,17;1460791,17;-3328,00;-0,23
"GUARATINGUETA - SP";7876173,24;7868389,24;-7784,00;-0,10
"NOVA COLINAS - MA";1050502,19;1046992,19;-3510,00;-0,33
"CONCEICAO DA APARECIDA - MG";1256988,02;1249048,02;-7940,00;-0,63
"SANTO ANTONIO DAS MISSOES - RS";1342748,60;1337479,60;-5269,00;-0,39
"SANTA MARIA DO SUACUI - MG";1585328,01;1579308,01;-6020,00;-0,38
"TEIXEIROPOLIS - RO";756775,16;758855,16;2080,00;0,27
"JUATUBA - MG";2716856,93;2702706,93;-14150,00;-0,52
"CANINDE - CE";9523156,83;9510156,83;-13000,00;-0,14
"PAICANDU - PR";3781688,55;3775345,55;-6343,00;-0,17
"FLORIANOPOLIS - SC";81229022,32;26750349,13;-54478673,19;-67,07
"MAIRI - BA";2802732,20;2798840,20;-3892,00;-0,14
"VIGIA - PA";4098492,12;4083492,12;-15000,00;-0,37
"TRES PASSOS - RS";2457416,17;2316494,98;-140921,19;-5,73
"FRANCISCO DUMONT - MG";914491,83;907831,83;-6660,00;-0,73
"CARLOS CHAGAS - MG";2051107,15;2049197,15;-1910,00;-0,09
"SANTA TEREZINHA - MT";995148,84;990738,84;-4410,00;-0,44
"BOM JESUS - RN";1440930,31;1437888,31;-3042,00;-0,21
"HORTOLANDIA - SP";14786395,80;14776411,80;-9984,00;-0,07
"PATROCINIO - MG";8001768,30;7994256,30;-7512,00;-0,09
"INDIANOPOLIS - MG";1103030,72;1100080,72;-2950,00;-0,27
"SOBRADINHO - BA";2523052,24;2512504,24;-10548,00;-0,42
"OUROLANDIA - BA";2743754,57;2739862,57;-3892,00;-0,14
"PONTA GROSSA - PR";15757272,20;14686843,77;-1070428,43;-6,79
"ITACOATIARA - AM";8588950,49;8564122,49;-24828,00;-0,29
"CRUZILIA - MG";1780728,70;1771318,70;-9410,00;-0,53
"PINDORETAMA - CE";2657756,67;2653864,67;-3892,00;-0,15
"CANTA - RR";1467974,48;1464634,48;-3340,00;-0,23
"SAO JOSE DE RIBAMAR - MA";19096379,27;19081379,27;-15000,00;-0,08
"LEME DO PRADO - MG";1266511,11;1253511,11;-13000,00;-1,03
"SAO BERNARDO DO CAMPO - SP";38629381,81;38537665,81;-91716,00;-0,24
"TUPANCIRETA - RS";1858730,38;1845002,79;-13727,59;-0,74
"CAREIRO DA VARZEA - AM";2458141,25;2408731,25;-49410,00;-2,01
"EUCLIDES DA CUNHA - BA";8523567,42;8508787,42;-14780,00;-0,17
"HIDROLANDIA - CE";3144452,10;3139892,10;-4560,00;-0,15
"SANTANA DO LIVRAMENTO - RS";6346289,02;6342397,02;-3892,00;-0,06
"ARACAJU - SE";87952898,22;49850744,53;-38102153,69;-43,32
"AUGUSTO CORREA - PA";5303418,07;5299998,07;-3420,00;-0,06
"CURACA - BA";4591953,82;4573625,82;-18328,00;-0,40
"MARAGOGI - AL";6573148,52;6557886,52;-15262,00;-0,23
"ITAPEVI - SP";8905850,15;8866930,15;-38920,00;-0,44
"BARRA MANSA - RJ";15086998,02;15074563,02;-12435,00;-0,08
"PATOS DE MINAS - MG";15052294,47;14996974,47;-55320,00;-0,37
"MIRABELA - MG";1636668,71;1626803,71;-9865,00;-0,60
"BEQUIMAO - MA";4277500,34;4273990,34;-3510,00;-0,08
"ANDRADINA - SP";3779577,55;3703171,65;-76405,90;-2,02
"LAGOA DO MATO - MA";2077933,55;2072053,55;-5880,00;-0,28
"GUARACIABA - MG";1493156,91;1486526,91;-6630,00;-0,44
"TRACUATEUA - PA";3771184,99;3614784,99;-156400,00;-4,15
"INGAZEIRA - PE";1030267,63;1028457,63;-1810,00;-0,18
"LINHARES - ES";24157270,67;24126855,67;-30415,00;-0,13
"CONEGO MARINHO - MG";987227,06;971005,06;-16222,00;-1,64
"RIO BONITO DO IGUACU - PR";2478253,09;2456373,09;-21880,00;-0,88
"MARIANA - MG";12193621,76;12191461,76;-2160,00;-0,02
"ELDORADO DO SUL - RS";2714385,01;2710493,01;-3892,00;-0,14
"NOVA ALVORADA DO SUL - MS";2106503,40;2099993,40;-6510,00;-0,31
"CABO FRIO - RJ";26533916,72;26530588,72;-3328,00;-0,01
"CAPISTRANO - CE";2551189,58;2539197,58;-11992,00;-0,47
"SIQUEIRA CAMPOS - PR";2897557,58;2893665,58;-3892,00;-0,13
"JUIZ DE FORA - MG";39454228,09;39425340,09;-28888,00;-0,07
"SANTA MARIA DO OESTE - PR";1326919,15;1323027,15;-3892,00;-0,29
"BREJO GRANDE DO ARAGUAIA - PA";1357685,57;1352685,57;-5000,00;-0,37
"NONOAI - RS";1265853,95;1259227,11;-6626,84;-0,52
"BERTIOGA - SP";11726450,72;11718666,72;-7784,00;-0,07
"RIBEIRAO DAS NEVES - MG";22118948,14;22097450,14;-21498,00;-0,10
"SATUBINHA - MA";3571077,15;3567097,15;-3980,00;-0,11
"ITURAMA - MG";3731626,65;3726006,65;-5620,00;-0,15
"CANDIDO GODOI - RS";894378,26;891142,54;-3235,72;-0,36
"SACRAMENTO - MG";3026919,39;3021529,39;-5390,00;-0,18
"MACURURE - BA";1169497,08;1166169,08;-3328,00;-0,28
"SAO JOAO DO ARAGUAIA - PA";2125105,48;2118715,48;-6390,00;-0,30
"CARATINGA - MG";11019004,19;11010384,19;-8620,00;-0,08
"ALEXANDRIA - RN";2997496,62;2983474,62;-14022,00;-0,47
"SAO MIGUEL DE TAIPU - PB";1281223,28;1266223,28;-15000,00;-1,17
"SENADOR CANEDO - GO";8469090,26;8461306,26;-7784,00;-0,09
"GOVERNADOR DIX-SEPT ROSADO - RN";2671817,81;2670233,81;-1584,00;-0,06
"SAO GONCALO DO SAPUCAI - MG";2463533,84;2451733,84;-11800,00;-0,48
"SERRA - ES";19923109,34;19866421,34;-56688,00;-0,28
"GLORIA - BA";2143193,00;2139865,00;-3328,00;-0,16
"COLOMBO - PR";10412008,46;10393112,46;-18896,00;-0,18
"MURIAE - MG";6826170,83;6651702,13;-174468,70;-2,56
"ANAMA - AM";1350622,16;1337622,16;-13000,00;-0,96
"SANTO ANGELO - RS";5029993,14;4723178,49;-306814,65;-6,10
"CONCEICAO DO COITE - BA";5529278,47;5386443,07;-142835,40;-2,58
"FRANCA - SP";11610341,42;10490444,53;-1119896,89;-9,65
"JEQUIE - BA";15098515,51;14669445,22;-429070,29;-2,84
"PRESIDENTE JANIO QUADROS - BA";2077784,28;2072944,28;-4840,00;-0,23
"TRES RIOS - RJ";9180052,80;9176160,80;-3892,00;-0,04
"BREJOES - BA";2007021,78;1992021,78;-15000,00;-0,75
"ESPERA FELIZ - MG";2405351,66;2389983,15;-15368,51;-0,64
"PIRAPO - RS";788372,16;785044,16;-3328,00;-0,42
"REGENERACAO - PI";2810607,52;2801377,52;-9230,00;-0,33
"LAGOA GRANDE - PE";3246375,72;3233625,72;-12750,00;-0,39
"COLATINA - ES";11075831,42;11003288,20;-72543,22;-0,65
"DIVINO - MG";1951544,74;1940844,74;-10700,00;-0,55
"ABAETETUBA - PA";19907849,97;19853739,97;-54110,00;-0,27
"CONSELHEIRO LAFAIETE - MG";8785659,45;8761249,45;-24410,00;-0,28
"REBOUCAS - PR";1996054,26;1975193,68;-20860,58;-1,05
"FARIAS BRITO - CE";3019282,53;3015052,53;-4230,00;-0,14
"RIBEIRAO DO PINHAL - PR";1456044,08;1452152,08;-3892,00;-0,27
"CENTRAL - BA";2412418,36;2408526,36;-3892,00;-0,16
"SAO JOSE DOS PINHAIS - PR";14070886,54;14033094,54;-37792,00;-0,27
"ACEGUA - RS";845446,02;842776,84;-2669,18;-0,32
"CAMACARI - BA";19577742,67;19550616,67;-27126,00;-0,14
"SANTA LUZIA D'OESTE - RO";1035879,17;1031987,17;-3892,00;-0,38
"VALINHOS - SP";6805434,07;6802106,07;-3328,00;-0,05
"CURRAIS NOVOS - RN";4212226,50;4193666,50;-18560,00;-0,44
"VARJOTA - CE";3871476,01;3867584,01;-3892,00;-0,10
"WITMARSUM - SC";770886,07;769455,07;-1431,00;-0,19
"GLORIA D'OESTE - MT";796870,22;783870,22;-13000,00;-1,63
"BUENO BRANDAO - MG";1436023,89;1427895,17;-8128,72;-0,57
"LAPAO - BA";3919945,13;3904945,13;-15000,00;-0,38
"SANTO ANTONIO DE JESUS - BA";8621678,44;8507076,46;-114601,98;-1,33
"SANTANA DO JACARE - MG";879764,58;873994,58;-5770,00;-0,66
"GUARACIABA DO NORTE - CE";4697246,15;4693354,15;-3892,00;-0,08
"VISCONDE DO RIO BRANCO - MG";3159923,86;3056182,87;-103740,99;-3,28
"VALENCA - BA";8598742,91;8430993,15;-167749,76;-1,95
"IRACEMA DO OESTE - PR";958420,52;955092,52;-3328,00;-0,35
"DIAMANTE DO SUL - PR";906947,29;903619,29;-3328,00;-0,37
"CONCEICAO DO ALMEIDA - BA";3043849,09;3039957,09;-3892,00;-0,13
"CORACAO DE MARIA - BA";3025505,44;2991821,44;-33684,00;-1,11
"GUAIBA - RS";5123320,05;5119992,05;-3328,00;-0,06
"PONTA PORA - MS";6401463,57;6386463,57;-15000,00;-0,23
"CLARO DOS POCOES - MG";971791,16;967211,16;-4580,00;-0,47
"IGARAPE-MIRI - PA";6563079,16;6545619,16;-17460,00;-0,27
"MATINHOS - PR";2716456,88;2708672,88;-7784,00;-0,29
"MATELANDIA - PR";2157397,32;2154069,32;-3328,00;-0,15
"TORRES - RS";3058398,69;3045398,69;-13000,00;-0,43
"TUPACIGUARA - MG";3099806,75;3085256,75;-14550,00;-0,47
"CAMPO VERDE - MT";3263714,68;3260906,68;-2808,00;-0,09
"SAPUCAIA DO SUL - RS";8880939,64;8854377,64;-26562,00;-0,30
"CURITIBA - PR";256625233,19;132050099,36;-124575133,83;-48,54
"PILAO ARCADO - BA";5018084,58;5014192,58;-3892,00;-0,08
"SAO DOMINGOS DO SUL - RS";956186,85;954845,85;-1341,00;-0,14
"CERRO BRANCO - RS";922502,96;919174,96;-3328,00;-0,36
"TABOCAS DO BREJO VELHO - BA";2100066,39;2096174,39;-3892,00;-0,19
"JANDIRA - SP";5967132,45;5952692,45;-14440,00;-0,24
