"Mun","./backup/202008.zip","novo/202008.zip","Diff","Percent"
"SAO JOSE DO OURO - RS",864132.63,861681.63,-2451.00,-0.28
"GURUPI - TO",10259766.22,10253686.22,-6080.00,-0.06
"ITAJAI - SC",40713287.30,40670549.30,-42738.00,-0.10
"OLIMPIO NORONHA - MG",1026339.01,1026339.01,0.00,0.00
"PORTO LUCENA - RS",1151885.32,1149930.68,-1954.64,-0.17
"FORTALEZA - CE",462193818.01,303297843.93,-158895974.08,-34.38
"MUCUM - RS",1747865.68,1744537.68,-3328.00,-0.19
"BRASILIA - DF",210428227.82,93336254.78,-117091973.04,-55.64
"SAO GABRIEL - RS",7467069.96,7403910.20,-63159.76,-0.85
"DOM BASILIO - BA",1987422.80,1933370.80,-54052.00,-2.72
"MARILIA - SP",30332610.54,29964211.54,-368399.00,-1.21
"SARANDI - RS",3148314.84,3137677.20,-10637.64,-0.34
"SANTA CRUZ DO SUL - RS",33276693.32,33222894.52,-53798.80,-0.16
"SANTO ANTONIO DO CAIUA - PR",1167189.78,1158821.78,-8368.00,-0.72
"ELDORADO DOS CARAJAS - PA",6001873.06,6001873.06,-0.00,-0.00
"PARAISOPOLIS - MG",2706427.07,2700615.67,-5811.40,-0.21
"UBA - MG",9964262.23,9580408.84,-383853.39,-3.85
"CIDADE GAUCHA - PR",1937174.64,1937174.64,0.00,0.00
"BOM JESUS DO TOCANTINS - PA",4616666.57,4616666.57,-0.00,-0.00
"CAMPESTRE DE GOIAS - GO",1138118.82,1138118.82,0.00,0.00
"CASTELANDIA - GO",814830.04,793340.84,-21489.20,-2.64
"VICOSA DO CEARA - CE",9888522.07,9882972.07,-5550.00,-0.06
"TUPA - SP",7552248.00,7498522.30,-53725.70,-0.71
"BARRA DO RIO AZUL - RS",1526749.42,1524298.42,-2451.00,-0.16
"TAPEJARA - RS",3986243.42,3935319.42,-50924.00,-1.28
"SARANDI - PR",8061618.35,7707490.77,-354127.58,-4.39
"SAO GABRIEL DA CACHOEIRA - AM",6404185.74,6298969.74,-105216.00,-1.64
"GUAPIARA - SP",3196652.36,3188172.36,-8480.00,-0.27
"BRAGANCA PAULISTA - SP",21905925.86,21375925.86,-530000.00,-2.42
"MONTE SANTO - BA",7417562.97,7417562.97,-0.00,-0.00
"CAMPOS DOS GOYTACAZES - RJ",59531023.30,59246322.64,-284700.66,-0.48
"CERES - GO",7972080.31,7966189.31,-5891.00,-0.07
"PRADO - BA",6082369.32,6079399.32,-2970.00,-0.05
"SANTAREM - PA",38365338.96,38278278.96,-87060.00,-0.23
"PASSO FUNDO - RS",16337887.93,13778977.95,-2558909.98,-15.66
"PRESIDENTE DUTRA - MA",7675595.55,7661819.55,-13776.00,-0.18
"JOAO PESSOA - PB",203724822.79,118898150.64,-84826672.15,-41.64
"SANTO CRISTO - RS",2210533.46,2198805.62,-11727.84,-0.53
"SAO JOSE DA LAPA - MG",3192113.45,3163521.45,-28592.00,-0.90
"TRIUNFO - RS",4126851.44,4066468.24,-60383.20,-1.46
"ARRAIAS - TO",1649305.77,1644505.77,-4800.00,-0.29
"CAMBUI - MG",3524613.72,3512377.86,-12235.86,-0.35
"JAQUEIRA - PE",2143526.25,2108734.25,-34792.00,-1.62
"OROS - CE",6954080.56,6954080.56,0.00,0.00
"ITATIBA - SP",13366749.11,13366749.11,-0.00,-0.00
"CRUZ ALTA - RS",8030315.36,7870559.14,-159756.22,-1.99
"SALINOPOLIS - PA",6942653.52,6942653.52,0.00,0.00
"ROLANTE - RS",3947846.22,3935726.28,-12119.94,-0.31
"SAO LUIS - MA",279590611.15,147457696.27,-132132914.88,-47.26
"CARAZINHO - RS",7416033.57,7416033.57,0.00,0.00
"HERVEIRAS - RS",664716.70,661388.70,-3328.00,-0.50
"PEDRO AFONSO - TO",1685572.38,1665692.38,-19880.00,-1.18
"GUAJARA-MIRIM - RO",4835595.68,4824315.68,-11280.00,-0.23
"CAMPOS DE JULIO - MT",1493906.13,1493906.13,-0.00,-0.00
"RIO VERMELHO - MG",2582918.19,2582918.19,-0.00,-0.00
"AGUA PRETA - PE",6892313.25,6827390.45,-64922.80,-0.94
"IRAI - RS",1242502.97,1227131.97,-15371.00,-1.24
"CAMPO NOVO - RS",1113685.33,1094315.73,-19369.60,-1.74
"CACHOEIRO DE ITAPEMIRIM - ES",16597174.24,16126583.29,-470590.95,-2.84
"SAO JOSE DO EGITO - PE",5980125.06,5980125.06,-0.00,-0.00
"FORTIM - CE",3304653.84,3304653.84,0.00,0.00
"MAGALHAES DE ALMEIDA - MA",2883817.03,2883817.03,-0.00,-0.00
"GUATAMBU - SC",1213259.65,1207439.65,-5820.00,-0.48
"NICOLAU VERGUEIRO - RS",656232.66,656232.66,0.00,0.00
"PALMITINHO - RS",1468533.04,1434580.96,-33952.08,-2.31
"NAO-ME-TOQUE - RS",3145521.93,3135995.58,-9526.35,-0.30
"TAQUARACU DE MINAS - MG",1012541.01,966451.01,-46090.00,-4.55
"ALEGRETE - RS",9507041.20,9206264.90,-300776.30,-3.16
"SOROCABA - SP",50082952.52,49774104.87,-308847.65,-0.62
"ITAPURANGA - GO",5477220.10,5465543.30,-11676.80,-0.21
"PANTANO GRANDE - RS",1511280.08,1479956.08,-31324.00,-2.07
"SALVADOR DAS MISSOES - RS",689285.00,677171.00,-12114.00,-1.76
"PITIMBU - PB",4277408.61,4259609.81,-17798.80,-0.42
"TAUA - CE",12088570.78,12088570.78,-0.00,-0.00
"FEIRA DE SANTANA - BA",63304341.09,63119681.47,-184659.62,-0.29
"COLINAS DO TOCANTINS - TO",5953954.54,5950626.54,-3328.00,-0.06
"NOVA ERECHIM - SC",1310280.18,1310280.18,-0.00,-0.00
"MATINHA - MA",5553583.18,5537291.18,-16292.00,-0.29
"PIO IX - PI",3306339.62,3306339.62,0.00,0.00
"GOIANESIA - GO",9327080.23,7563660.23,-1763420.00,-18.91
"RIACHUELO - SE",2111284.12,2064179.72,-47104.40,-2.23
"PICUI - PB",3470397.78,3470397.78,0.00,0.00
"JAPIRA - PR",1469523.91,1459923.91,-9600.00,-0.65
"BREJETUBA - ES",2527054.82,2527054.82,-0.00,-0.00
"PROGRESSO - RS",1290599.37,1270223.37,-20376.00,-1.58
"IBIRAJUBA - PE",1946953.09,1924516.69,-22436.40,-1.15
"ARUANA - GO",1312249.96,1308909.96,-3340.00,-0.25
"GLAUCILANDIA - MG",889503.01,889503.01,-0.00,-0.00
"IJUI - RS",10606064.97,9696661.67,-909403.30,-8.57
"TANGARA DA SERRA - MT",16765486.96,16735846.96,-29640.00,-0.18
"RODRIGUES ALVES - AC",3914508.37,3907168.37,-7340.00,-0.19
"BEBEDOURO - SP",10212510.96,10212510.96,-0.00,-0.00
"CACOAL - RO",8277308.74,8277308.74,0.00,0.00
"ROSARIO - MA",7825934.77,7822174.77,-3760.00,-0.05
"MAUA - SP",35103060.35,35048668.35,-54392.00,-0.15
"ITAINOPOLIS - PI",2944369.53,2912131.93,-32237.60,-1.09
"CARUARU - PE",31217952.72,31088874.12,-129078.60,-0.41
"PARINTINS - AM",14302154.59,14208230.19,-93924.40,-0.66
"MONTES CLAROS - MG",63304760.84,63298702.84,-6058.00,-0.01
"ALCANTARA - MA",4016164.91,4016164.91,0.00,0.00
"BOCAINA - PI",906926.48,886302.68,-20623.80,-2.27
"FLOR DA SERRA DO SUL - PR",1143376.10,1130700.25,-12675.85,-1.11
"ILHEUS - BA",24274652.85,23944922.03,-329730.82,-1.36
"IMPERATRIZ - MA",33349713.31,33211915.25,-137798.06,-0.41
"BRAGA - RS",755216.66,739063.46,-16153.20,-2.14
"ANDRADAS - MG",3979350.16,3947558.16,-31792.00,-0.80
"BOA VISTA - RR",87690115.83,68761774.02,-18928341.81,-21.59
"PEDRA PRETA - MT",4505421.28,4492733.28,-12688.00,-0.28
"JACANA - RN",1873373.33,1873373.33,0.00,0.00
"MACAJUBA - BA",2550438.07,2550438.07,-0.00,-0.00
"COCOS - BA",4007626.06,4007626.06,-0.00,-0.00
"ITABUNA - BA",25406071.24,25394791.24,-11280.00,-0.04
"BELFORD ROXO - RJ",28270270.85,28270270.85,-0.00,-0.00
"ARATUIPE - BA",1267621.33,1227831.33,-39790.00,-3.14
"SAO JOAQUIM DO MONTE - PE",4591907.31,4544331.31,-47576.00,-1.04
"PARANAITA - MT",5145307.93,5143057.93,-2250.00,-0.04
"BAGE - RS",10050588.59,9851322.77,-199265.82,-1.98
"PACO DO LUMIAR - MA",18646165.94,18630545.94,-15620.00,-0.08
"MONTE ALTO - SP",6391027.06,6391027.06,0.00,0.00
"BARRA DO BUGRES - MT",6925244.32,6921916.32,-3328.00,-0.05
"SAO VICENTE FERRER - MA",3603645.22,3602015.22,-1630.00,-0.05
"SAO JERONIMO - RS",2956374.63,2848574.63,-107800.00,-3.65
"VILA VELHA - ES",29947402.02,29671619.89,-275782.13,-0.92
"BARIRI - SP",3828864.50,3828864.50,0.00,0.00
"COMBINADO - TO",864842.69,823026.69,-41816.00,-4.84
"EREBANGO - RS",865001.44,844373.44,-20628.00,-2.38
"ARROIO DO MEIO - RS",5280299.71,5242855.71,-37444.00,-0.71
"RIO PARDO - RS",6219376.53,6175914.53,-43462.00,-0.70
"BRASILIA DE MINAS - MG",8311233.90,8307341.90,-3892.00,-0.05
"JACUTINGA - RS",988865.25,976078.05,-12787.20,-1.29
"JULIO DE CASTILHOS - RS",3308460.15,3301382.38,-7077.77,-0.21
"CURURUPU - MA",4474939.02,4448624.29,-26314.73,-0.59
"NOVA SANTA RITA - RS",4222247.50,4117441.90,-104805.60,-2.48
"VARGEM GRANDE - MA",9090300.27,9074800.27,-15500.00,-0.17
"SAO JOSE DO CERRITO - SC",1625774.87,1625774.87,0.00,0.00
"SANTO ANTONIO DA PATRULHA - RS",4526856.64,4489896.17,-36960.47,-0.82
"CHARRUA - RS",775684.61,773233.61,-2451.00,-0.32
"CAMPOS ALTOS - MG",2438200.72,2346892.72,-91308.00,-3.74
"SAO JOAO DA CANABRAVA - PI",2546533.19,2523829.19,-22704.00,-0.89
"NOVA PRATA - RS",6336084.43,6336084.43,0.00,0.00
"SANTA CRUZ DA ESPERANCA - SP",853584.21,853584.21,-0.00,-0.00
"ABRE CAMPO - MG",3253723.84,3241243.85,-12479.99,-0.38
"ASTOLFO DUTRA - MG",1799015.66,1799015.66,-0.00,-0.00
"PORTO VELHO - RO",94755742.32,62373916.39,-32381825.93,-34.17
"PIRIPA - BA",2652967.86,2652967.86,-0.00,-0.00
"SAO JOSE DO NORTE - RS",3427850.98,3413492.98,-14358.00,-0.42
"JUTAI - AM",3734912.09,3669764.89,-65147.20,-1.74
"CUNHA PORA - SC",1678986.29,1673795.13,-5191.16,-0.31
"MOMBACA - CE",5120034.19,5062591.39,-57442.80,-1.12
"EDEALINA - GO",1558520.97,1558520.97,-0.00,-0.00
"ITAPARICA - BA",4384328.92,4363912.12,-20416.80,-0.47
"SANTO ANTONIO DAS MISSOES - RS",1337122.21,1315734.21,-21388.00,-1.60
"LAGO DA PEDRA - MA",13358901.75,13348101.75,-10800.00,-0.08
"CANINDE - CE",13367822.11,13314122.11,-53700.00,-0.40
"BRASILANDIA DE MINAS - MG",2517337.63,2507687.63,-9650.00,-0.38
"PRAIA NORTE - TO",1462749.89,1429542.29,-33207.60,-2.27
"FLORIANOPOLIS - SC",142895744.89,41966342.08,-100929402.81,-70.63
"BOM JESUS - SC",677114.76,677114.76,-0.00,-0.00
"TRES PASSOS - RS",4173863.20,3992037.77,-181825.43,-4.36
"SALINAS - MG",8407545.50,8376485.50,-31060.00,-0.37
"CAJARI - MA",5287622.52,5287622.52,0.00,0.00
"SAO BENTO DO SUL - SC",14957395.81,14957395.81,-0.00,-0.00
"NEOPOLIS - SE",3510310.99,3508300.99,-2010.00,-0.06
"ITINGA - MG",3035556.00,3030506.00,-5050.00,-0.17
"ITUACU - BA",3443334.89,3443334.89,-0.00,-0.00
"POMBOS - PE",5149277.41,5091535.41,-57742.00,-1.12
"BOM RETIRO DO SUL - RS",1745608.90,1742528.90,-3080.00,-0.18
"PATROCINIO - MG",11140767.30,11117699.30,-23068.00,-0.21
"SAO JOAO BATISTA - SC",4686966.10,4686966.10,0.00,0.00
"PONTA GROSSA - PR",25063672.89,24401102.68,-662570.21,-2.64
"ITACOATIARA - AM",12793665.28,12698020.08,-95645.20,-0.75
"LIMOEIRO - PE",7830687.27,7830687.27,0.00,0.00
"SANTA TEREZINHA - SC",908745.45,908745.45,-0.00,-0.00
"SEBERI - RS",2284458.10,2252886.38,-31571.72,-1.38
"SAO JOSE DE RIBAMAR - MA",22277534.33,22250054.33,-27480.00,-0.12
"VARGEM BONITA - SC",1311169.42,1311169.42,-0.00,-0.00
"SAO BERNARDO DO CAMPO - SP",92897577.01,92871017.01,-26560.00,-0.03
"ANGICOS - RN",2817345.36,2817345.36,-0.00,-0.00
"ABATIA - PR",1163656.63,1161436.63,-2220.00,-0.19
"TUPANCIRETA - RS",2798325.98,2777444.63,-20881.35,-0.75
"CAREIRO DA VARZEA - AM",3516815.25,3477557.65,-39257.60,-1.12
"BOA VISTA DAS MISSOES - RS",648373.22,645922.22,-2451.00,-0.38
"SANTANA DO LIVRAMENTO - RS",10093336.57,10091276.57,-2060.00,-0.02
"ARACAJU - SE",126420304.13,78736197.52,-47684106.61,-37.72
"BATALHA - PI",3585253.39,3585253.39,-0.00,-0.00
"CAROLINA - MA",5562508.23,5562508.23,-0.00,-0.00
"QUEIMADAS - BA",4209750.45,4127249.65,-82500.80,-1.96
"LIVRAMENTO DE NOSSA SENHORA - BA",8884353.61,8884353.61,-0.00,-0.00
"SIMPLICIO MENDES - PI",3041887.44,3028053.04,-13834.40,-0.45
"ALTO ALEGRE DO MARANHAO - MA",5456412.97,5431420.97,-24992.00,-0.46
"BEZERROS - PE",11926200.87,11922872.87,-3328.00,-0.03
"SANTA RITA DO NOVO DESTINO - GO",1042539.69,1042539.69,-0.00,-0.00
"ANAPU - PA",6876553.78,6876553.78,0.00,0.00
"SAO PEDRO DAS MISSOES - RS",983069.25,980618.25,-2451.00,-0.25
"ANAPOLIS - GO",51072394.67,51042186.67,-30208.00,-0.06
"ABREU E LIMA - PE",10235640.50,10209008.50,-26632.00,-0.26
"NOVO SANTO ANTONIO - MT",736309.54,736309.54,0.00,0.00
"ANDRADINA - SP",12257538.66,12161148.06,-96390.60,-0.79
"SAO JOSE DO HERVAL - RS",699082.15,697994.94,-1087.21,-0.16
"ESTRELA - RS",6704909.00,6650153.00,-54756.00,-0.82
"DOLCINOPOLIS - SP",822245.07,822245.07,-0.00,-0.00
"ROLADOR - RS",926327.16,919067.16,-7260.00,-0.78
"LAGAMAR - MG",1438767.14,1438767.14,-0.00,-0.00
"TRACUATEUA - PA",6305448.35,6264012.75,-41435.60,-0.66
"PROPRIA - SE",4769591.22,4754641.22,-14950.00,-0.31
"CAMPO NOVO DO PARECIS - MT",7623504.00,7565772.00,-57732.00,-0.76
"MIRANDA DO NORTE - MA",11997131.22,11993239.22,-3892.00,-0.03
"BOA VIAGEM - CE",7481844.64,7481844.64,-0.00,-0.00
"CATU - BA",7707949.23,7673320.43,-34628.80,-0.45
"EMBAUBA - SP",605606.99,605606.99,0.00,0.00
"CANDELARIA - RS",6487016.96,6448404.96,-38612.00,-0.60
"CABO FRIO - RJ",30324891.53,30304221.53,-20670.00,-0.07
"PIRATINI - RS",3155295.39,3121115.39,-34180.00,-1.08
"ROCA SALES - RS",1559619.42,1537407.42,-22212.00,-1.42
"IBIRAIARAS - RS",1159138.76,1141482.76,-17656.00,-1.52
"NOVO ORIENTE DO PIAUI - PI",1591381.26,1587489.26,-3892.00,-0.24
"AUREA - RS",730168.15,726840.15,-3328.00,-0.46
"MONTE SANTO DE MINAS - MG",3918313.68,3918313.68,0.00,0.00
"SAO VALENTIM - RS",1132720.39,1130269.39,-2451.00,-0.22
"NONOAI - RS",2398846.90,2382858.90,-15988.00,-0.67
"RIBEIRAO DAS NEVES - MG",21319719.78,21289768.78,-29951.00,-0.14
"CHAPADA DE AREIA - TO",711829.08,711829.08,0.00,0.00
"ARAGUATINS - TO",4491637.02,4491637.02,-0.00,-0.00
"CANDIDO GODOI - RS",1186905.98,1183416.06,-3489.92,-0.29
"MARILANDIA - ES",2698935.80,2698935.80,-0.00,-0.00
"BARRA VELHA - SC",3858147.90,3855687.90,-2460.00,-0.06
"GRAVATA - PE",8280428.62,8226277.02,-54151.60,-0.65
"CARATINGA - MG",13582886.27,13563894.27,-18992.00,-0.14
"BARRA DO CORDA - MA",15778543.76,15766035.76,-12508.00,-0.08
"SERRA - ES",38161595.68,38149595.68,-12000.00,-0.03
"MURIAE - MG",20438468.53,20217607.34,-220861.19,-1.08
"SANTO ANGELO - RS",8662573.25,8307953.37,-354619.88,-4.09
"PENALVA - MA",7496888.58,7489448.58,-7440.00,-0.10
"AJURICABA - RS",1166128.14,1166128.14,0.00,0.00
"CONCEICAO DO COITE - BA",8671193.93,8659304.33,-11889.60,-0.14
"FRANCA - SP",24070182.76,23558921.04,-511261.72,-2.12
"JEQUIE - BA",20992907.30,20594769.54,-398137.76,-1.90
"PIRAPO - RS",850670.74,829630.54,-21040.20,-2.47
"MATO QUEIMADO - RS",860465.84,860465.84,0.00,0.00
"COLATINA - ES",23152423.24,23095681.02,-56742.22,-0.25
"PRESIDENTE KUBITSCHEK - MG",837992.92,837992.92,0.00,0.00
"ARARA - PB",2607786.30,2607786.30,0.00,0.00
"SAO JOSE DOS PINHAIS - PR",28459569.32,28426409.32,-33160.00,-0.12
"ACEGUA - RS",1414011.91,1411783.62,-2228.29,-0.16
"VALINHOS - SP",10984823.62,10964231.62,-20592.00,-0.19
"SAO LOURENCO DA MATA - PE",8980890.35,8934890.35,-46000.00,-0.51
"SAO MIGUEL DO OESTE - SC",4717558.89,4714138.89,-3420.00,-0.07
"BUENO BRANDAO - MG",1469932.39,1461803.67,-8128.72,-0.55
"ACAUA - PI",1048026.73,1022897.53,-25129.20,-2.40
"DOM AQUINO - MT",2345173.34,2326693.34,-18480.00,-0.79
"CORIBE - BA",4692099.73,4692099.73,-0.00,-0.00
"SETE DE SETEMBRO - RS",989925.45,978783.85,-11141.60,-1.13
"INHAMBUPE - BA",7434000.93,7434000.93,-0.00,-0.00
"VISCONDE DO RIO BRANCO - MG",4600056.10,4496783.51,-103272.59,-2.25
"VALENCA - BA",13020646.09,12865038.30,-155607.79,-1.20
"NOVA ALIANCA - SP",1436695.21,1436695.21,-0.00,-0.00
"SIRIRI - SE",2937907.72,2937907.72,0.00,0.00
"NORTELANDIA - MT",1110365.02,1097457.02,-12908.00,-1.16
"SAPUCAIA DO SUL - RS",19995126.64,19909113.84,-86012.80,-0.43
"CURITIBA - PR",458872226.61,237872123.90,-221000102.71,-48.16
"SAO LUIS DO PIAUI - PI",908029.76,891726.96,-16302.80,-1.80
"CARNAIBA - PE",4581504.55,4581504.55,-0.00,-0.00
"JAGUARAO - RS",3754330.28,3712150.28,-42180.00,-1.12
"CAICARA - RS",1229752.36,1209180.36,-20572.00,-1.67
"CONCEICAO DA BARRA - ES",5673110.40,5673110.40,-0.00,-0.00
"COUTO DE MAGALHAES DE MINAS - MG",906889.79,906889.79,0.00,0.00
"IBITIURA DE MINAS - MG",839238.16,839238.16,-0.00,-0.00
"TRES ARROIOS - RS",1056979.16,1041686.76,-15292.40,-1.45
"CAMPO NOVO DE RONDONIA - RO",1685713.22,1681233.22,-4480.00,-0.27
"VERANOPOLIS - RS",4061077.45,4006373.45,-54704.00,-1.35
"MARIBONDO - AL",3119793.72,3119793.72,0.00,0.00
"MATINA - BA",2048049.14,2048049.14,0.00,0.00
"ARACAI - MG",926229.07,926229.07,0.00,0.00
"POA - SP",11771019.32,11756027.32,-14992.00,-0.13
"BURI - SP",2375517.22,2375517.22,0.00,0.00
"BARBALHA - CE",28723536.81,28723536.81,0.00,0.00
"XIQUE-XIQUE - BA",8319138.65,8319138.65,-0.00,-0.00
"FRECHEIRINHA - CE",3140045.18,3132535.18,-7510.00,-0.24
"DIVINOLANDIA - SP",1562761.42,1437320.16,-125441.26,-8.03
"MARACACUME - MA",4394280.05,4377000.05,-17280.00,-0.39
"OLIVEDOS - PB",1082603.15,1082603.15,-0.00,-0.00
"CARANGOLA - MG",6115798.34,6066434.32,-49364.02,-0.81
"MASCOTE - BA",3516499.19,3453690.79,-62808.40,-1.79
"BROTAS DE MACAUBAS - BA",2815557.90,2815557.90,-0.00,-0.00
"RUBIATABA - GO",3072637.00,3059857.00,-12780.00,-0.42
"NOVA TEBAS - PR",1940366.80,1940366.80,0.00,0.00
"CANOAS - RS",51607768.06,51438296.06,-169472.00,-0.33
"NOVA GRANADA - SP",2397649.39,2380258.33,-17391.06,-0.73
"ARCOVERDE - PE",9917628.84,9876043.64,-41585.20,-0.42
"ARAPONGAS - PR",12193958.42,12109305.58,-84652.84,-0.69
"JOINVILLE - SC",74770633.70,74708254.10,-62379.60,-0.08
"TERESINA - PI",203105172.16,161628517.55,-41476654.61,-20.42
"CAMPO GRANDE - MS",181362346.06,105469649.87,-75892696.19,-41.85
"MIRACEMA DO TOCANTINS - TO",2548216.49,2548216.49,0.00,0.00
"CAMPO LIMPO PAULISTA - SP",9320491.83,9306059.83,-14432.00,-0.15
"GRAJAU - MA",10744239.46,10740299.46,-3940.00,-0.04
"BARRA DO GUARITA - RS",944228.01,924538.01,-19690.00,-2.09
"BICAS - MG",1801250.93,1793439.74,-7811.19,-0.43
"CACADOR - SC",7450063.90,7441523.90,-8540.00,-0.11
"ELESBAO VELOSO - PI",2387351.78,2336753.78,-50598.00,-2.12
"CAIBATE - RS",1412849.15,1395193.15,-17656.00,-1.25
"RIALMA - GO",1972387.78,1959555.78,-12832.00,-0.65
"INHUMAS - GO",8930820.05,8923980.05,-6840.00,-0.08
"QUERENCIA DO NORTE - PR",2018986.16,2014446.16,-4540.00,-0.22
"ALTA FLORESTA - MT",8225811.77,8211803.77,-14008.00,-0.17
"ACARAPE - CE",1987285.01,1980685.01,-6600.00,-0.33
"BACURI - MA",3267242.95,3251350.95,-15892.00,-0.49
"ARROIO DO PADRE - RS",800926.70,775797.50,-25129.20,-3.14
"MOJI MIRIM - SP",16114946.47,16096426.47,-18520.00,-0.11
"BATURITE - CE",5014468.93,4870967.73,-143501.20,-2.86
"NANTES - SP",921065.72,921065.72,0.00,0.00
"VISTA ALEGRE DO PRATA - RS",907459.29,907459.29,0.00,0.00
"TOLEDO - PR",12180582.41,11885056.58,-295525.83,-2.43
"ESTADO - SEM ESTADO",15340230522.95,15340230522.95,0.00,0.00
"MIRANORTE - TO",2141096.28,2080364.28,-60732.00,-2.84
"ITORORO - BA",4243015.11,4202503.91,-40511.20,-0.95
"COSTA MARQUES - RO",1912609.27,1912609.27,0.00,0.00
"OSASCO - SP",45885489.81,45733664.28,-151825.53,-0.33
"RONDONOPOLIS - MT",39595026.68,39574518.68,-20508.00,-0.05
"CHA DE ALEGRIA - PE",3204732.23,3167968.23,-36764.00,-1.15
"ERECHIM - RS",8750691.66,8689418.66,-61273.00,-0.70
"EMBU - SP",20266795.96,20235343.96,-31452.00,-0.16
"MIRAGUAI - RS",829970.36,812518.36,-17452.00,-2.10
"PETROLANDIA - PE",6171023.06,6171023.06,-0.00,-0.00
"MACUCO - RJ",1831567.21,1831567.21,-0.00,-0.00
"PIRIPIRI - PI",9030400.38,9030400.38,-0.00,-0.00
"SOBRADINHO - RS",1617805.39,1582945.39,-34860.00,-2.15
"PERI MIRIM - MA",3867877.99,3858737.99,-9140.00,-0.24
"CARDEAL DA SILVA - BA",2148530.69,2097670.29,-50860.40,-2.37
"MACAPA - AP",139139604.99,60642799.16,-78496805.83,-56.42
"MANICORE - AM",7437181.66,7379060.06,-58121.60,-0.78
"CENTENARIO - TO",674597.30,672797.30,-1800.00,-0.27
"GUAIRA - SP",5422032.68,5422032.68,0.00,0.00
"TOMAZINA - PR",1289375.41,1287075.41,-2300.00,-0.18
"NOSSA SENHORA DAS DORES - SE",5329551.27,5329551.27,0.00,0.00
"MARINGA - PR",66619906.79,66290106.79,-329800.00,-0.50
"PALMEIRAS DE GOIAS - GO",5484204.62,4228604.62,-1255600.00,-22.89
"SANTO ANDRE - SP",54672308.48,54510788.48,-161520.00,-0.30
"ENCRUZILHADA DO SUL - RS",3003573.30,2935149.38,-68423.92,-2.28
"BREJO SANTO - CE",12986360.20,12921138.20,-65222.00,-0.50
"BOM PROGRESSO - RS",751659.28,749208.28,-2451.00,-0.33
"MONTANHAS - RN",3543367.09,3543367.09,0.00,0.00
"BRAZABRANTES - GO",987370.88,967964.48,-19406.40,-1.97
"PLANALTINA - GO",8157202.71,8034138.71,-123064.00,-1.51
"CANDIDO DE ABREU - PR",3028316.61,3028316.61,-0.00,-0.00
"IBIRUBA - RS",3116144.37,3113126.97,-3017.40,-0.10
"SAO PEDRO DE ALCANTARA - SC",1456071.17,1456071.17,0.00,0.00
"ESTRELA DO NORTE - GO",818829.53,796683.13,-22146.40,-2.70
"PIRAI DO NORTE - BA",2223304.99,2196978.99,-26326.00,-1.18
